Unnamed: 0,Kenya Shilling End Period Exchange Rates\1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30
Year,Month,United States dollar,Sterling pound,Euro,South Africa Rand,Uganda shilling\2,Tanzania shilling\2,Rwanda Franc,Burundi Franc,AE Dirham,Deutch Mark,Canadian dollar,French franc,Swiss franc,Dutch guilder,Italian lira,Belgium franc,Japanese yen (100),Swdish kroner,Norwegian kroner,Danish kroner,Austrian schilling,Finn marka,Spanish peseta,Indian rupee,Hong  kong dollar,Singapore dollar,Saudi riyal,Chinese Yuan,Australian dollar
2016,11,101.88,127.1,108.07,7.32,35.58,21.4,8.17,16.42,27.74,,75.8,,100.54,,,,90.39,11.09,11.93,14.56,,,,1.49,13.14,71.5,27.16,14.8,76.16
2016,12,102.49,125.42,107.06,7.39,35.27,21.25,7.96,16.35,27.9,,75.37,,99.5,,,,87.06,11.12,11.74,14.4,,,,1.5,13.22,70.68,27.32,14.73,73.84
2017,1,103.96,130.09,111.16,7.7,34.53,21.5,8.03,16.23,28.3,,79.38,,104.47,,,,91.56,11.77,12.5,14.95,,,,1.53,13.4,73.23,27.72,15.11,78.6
2017,2,102.98,127.92,109.08,7.9,34.86,21.7,7.96,16.51,28.04,,77.92,,102.42,,,,91.87,11.4,12.29,14.68,,,,1.54,13.27,73.58,27.46,15,79.02
2017,3,103,128.83,110.56,8,35.08,21.67,7.98,16.57,28.04,,77.43,,103.37,,,,92.62,11.57,12.06,14.87,,,,1.59,13.26,73.87,27.47,14.95,78.99
2017,4,103.22,133.52,112.37,7.77,35.31,21.65,8.14,16.41,28.1,,75.56,,103.95,,,,92.77,11.68,12.07,15.11,,,,1.61,13.27,73.93,27.52,14.96,77.18
2017,5,103.38,133.06,115.63,7.87,34.85,21.63,7.96,16.63,28.15,,76.77,,106.08,,,,93.21,11.84,12.25,15.54,,,,1.6,13.27,74.65,27.57,15.08,77.11
2017,6,103.71,134.6,118.31,7.97,34.57,21.57,7.96,16.65,28.24,,79.65,,108.19,,,,91.98,12.19,12.33,15.91,,,,1.6,13.29,75.08,27.65,15.29,79.5
2017,7,103.91,136.2,121.8,8,34.74,21.54,7.96,16.69,28.29,,83.39,,107.35,,,,94.03,12.81,13.14,16.41,,,,1.62,13.31,76.57,27.71,15.46,83
2017,8,103.14,133.22,123.01,7.9,34.9,21.73,8.05,16.89,28.08,,81.95,,107.6,,,,93.55,12.94,13.25,16.47,,,,1.61,13.18,75.94,27.5,15.63,81.5
2017,9,103.25,138.61,121.67,7.62,34.87,21.74,8.07,16.86,28.11,,82.8,,106.21,,,,91.69,12.7,13,16.36,,,,1.58,13.22,75.97,27.53,15.49,80.78
2017,10,103.69,136.65,120.28,7.38,35.2,21.64,8.06,16.93,28.23,,80.76,,104.08,,,,91.69,12.4,12.7,16.21,,,,1.6,13.29,76.21,27.65,15.65,79.6
2017,11,103.25,138.38,122.42,7.56,35.21,21.71,8.31,16.99,28.11,,80.35,,104.88,,,,92.24,12.35,12.55,16.44,,,,1.61,13.22,76.65,27.53,15.62,78.21
2017,12,103.23,138.75,123.28,8.35,35.21,21.7,8.32,17.1,28.1,,82.04,,105.28,,,,91.48,12.53,12.49,16.56,,,,1.61,13.21,77.17,27.53,15.8,80.42
2018,1,102.36,144.66,127.24,8.59,35.39,22,8.43,17.18,27.87,,83.11,,109.76,,,,94.24,13.01,13.3,17.1,,,,1.61,13.09,78.15,27.29,16.2,82.94
2018,2,101.62,141.58,125.02,8.73,35.92,22.15,8.36,17.43,27.67,,79.88,,108.29,,,,94.92,12.41,12.99,16.79,,,,1.57,12.98,76.99,27.1,16.09,79.65
2018,3,100.85,142.31,124.74,8.59,36.52,22.38,8.59,17.46,27.46,,78.27,,105.66,,,,94.88,12.13,12.88,16.71,,,,1.55,12.85,76.99,26.89,16.01,77.41
2018,4,100.36,138.32,121.33,8.12,36.98,22.75,8.65,17.55,27.32,,78.01,,101.44,,,,91.91,11.56,12.58,16.29,,,,1.5,12.79,75.76,26.76,15.83,75.9
2018,5,101.48,134.87,117.84,8.06,37.08,22.48,8.58,17.36,27.63,,78.76,,102.58,,,,93.19,11.43,12.34,15.82,,,,1.5,12.93,75.66,27.06,15.81,76.53
2018,6,101.05,132.1,116.86,7.31,38.38,22.51,8.65,17.44,27.51,,75.98,,101.24,,,,91.64,11.23,12.34,15.69,,,,1.47,12.88,73.91,26.94,15.27,74.22
2018,7,100.41,131.83,117.48,7.64,36.9,22.71,8.73,17.61,27.34,,77.06,,101.34,,,,90.45,11.45,12.33,15.77,,,,1.46,12.79,73.72,26.77,14.72,74.33
2018,8,100.65,130.92,117.39,6.88,37.38,22.68,8.75,17.59,27.4,,77.44,,103.61,,,,90.34,11.03,12.07,15.74,,,,1.42,12.82,73.61,26.84,14.71,73.3
2018,9,100.96,132.49,117.88,7.14,37.87,22.67,8.61,17.71,27.49,,77.26,,103.62,,,,89.29,11.43,12.41,15.81,,,,1.39,12.92,73.9,26.92,14.66,72.87
2018,10,101.85,129.91,115.61,6.99,36.91,22.53,8.71,17.46,27.73,,77.61,,101.66,,,,90.27,11.13,12.14,15.53,,,,1.38,12.98,73.65,27.15,14.62,72.45
2018,11,102.54,131.05,116.78,7.53,36.33,22.43,8.69,17.4,27.92,,77.29,,103.15,,,,90.57,11.32,12.01,15.66,,,,1.47,13.11,74.88,27.33,14.77,75.28
2018,12,101.85,129.02,116.45,7.08,36.46,22.58,8.77,17.6,27.73,,74.7,,103.8,,,,92.27,11.35,11.69,15.61,,,,1.46,13,74.55,27.15,14.81,71.89
2019,1,100.89,132.01,115.3,7.41,36.35,22.93,8.89,17.81,27.47,,76.31,,101.07,,,,92.09,11.11,11.89,15.44,,,,1.42,12.86,74.67,26.9,15.03,72.52
2019,2,100.09,133.24,113.89,7.18,36.82,23.43,8.99,18.02,27.25,,76.08,,100.23,,,,90.29,10.8,11.71,15.26,,,,1.41,12.75,74.21,26.69,14.98,71.49
2019,3,100.75,131.85,113.04,6.87,36.95,23.08,8.96,17.93,27.43,,75.02,,101.03,,,,90.94,10.79,11.61,15.14,,,,1.45,12.84,74.23,26.86,14.95,71.3
2019,4,101.38,130.98,113.11,7.08,36.92,22.74,8.79,18.07,27.6,,75.3,,99.33,,,,90.67,10.66,11.67,15.15,,,,1.45,12.93,74.45,27.03,15.06,71.49
2019,5,101.36,127.96,112.81,6.84,37.18,22.64,8.97,18.1,27.59,,74.86,,100.74,,,,93,10.62,11.54,15.11,,,,1.45,12.92,73.5,27.03,14.67,70.09
2019,6,102.3,129.96,116.31,7.22,36.12,22.51,8.91,17.96,27.85,,77.95,,104.65,,,,94.87,11.02,12,15.58,,,,1.48,13.09,75.59,27.28,14.88,71.6
2019,7,104.21,126.88,115.95,7.35,35.51,22.06,8.8,17.68,28.37,,79.05,,105.12,,,,95.93,10.89,11.89,15.55,,,,1.51,13.32,76,27.79,15.14,71.6
2019,8,103.55,126.4,114.63,6.78,35.65,22.19,8.88,17.81,28.19,,77.86,,105.3,,,,97.29,10.62,11.41,15.36,,,,1.44,13.2,74.6,27.61,14.5,69.82
2019,9,103.89,128.01,113.54,6.86,35.47,22.13,8.89,17.78,28.28,,78.5,,104.81,,,,96.37,10.6,11.44,15.22,,,,1.47,13.25,75.19,27.7,14.58,70.14
2019,10,103.21,132.98,114.71,6.9,35.95,22.32,8.93,18.1,28.1,,78.86,,104.02,,,,94.79,10.61,11.18,15.35,,,,1.45,13.16,75.73,27.52,14.63,70.82
2019,11,102.81,132.82,113.18,6.98,35.94,22.37,9.08,18.24,27.99,,77.36,,102.95,,,,93.88,10.73,11.19,15.15,,,,1.44,13.14,75.27,27.42,14.61,69.59
2019,12,101.34,132.94,113.37,7.19,36.17,22.68,9.36,18.54,27.59,,77.59,,104.31,,,,92.8,10.86,11.52,15.18,,,,1.42,13.01,75.15,27.01,14.5,70.91
2020,1,100.59,131.69,110.9,6.81,36.59,22.96,9.44,18.72,27.38,,76.17,,103.64,,,,92.21,10.43,10.96,14.84,,,,1.41,12.95,73.85,26.81,14.5,67.61
2020,2,100.98,130.11,110.78,6.55,36.74,22.82,9.42,18.73,27.49,,75.53,,104.22,,,,91.88,10.47,10.74,14.83,,,,1.41,12.96,72.38,26.92,14.41,66.4
2020,3,104.69,129.87,115.38,5.83,36.25,22.09,9.1,18.05,28.5,,73.83,,109.04,,,,96.69,10.41,10,15.44,,,,1.39,13.5,73.5,27.87,14.76,64.82
2020,4,107.29,133.09,116.42,5.91,35.46,21.57,8.88,17.63,29.21,,77.39,,110.08,,,,100.71,10.9,10.42,15.62,,,,1.43,13.84,76.09,28.54,15.21,70.43
2020,5,106.94,131.14,117.81,6.14,35.4,21.65,8.92,17.71,29.11,,77.77,,110.29,,,,99.27,11.17,10.85,15.81,,,,1.41,13.79,75.39,28.48,14.94,70.87
2020,6,106.52,131.17,120.14,6.18,35.02,21.74,8.79,18.07,29,,77.91,,112.53,,,,99.14,11.48,11.02,16.11,,,,1.41,13.74,76.46,28.4,15.05,73.06
2020,7,107.71,139.63,126.39,6.47,34.21,21.51,8.9,17.89,29.32,,80.6,,117.91,,,,102.32,12.31,11.89,17.02,,,,1.44,13.9,78.24,28.72,15.38,77.09
2020,8,108.21,143.5,128.55,6.53,33.97,21.44,8.94,17.83,29.46,,82.67,,119.73,,,,102.49,12.54,12.3,17.3,,,,1.47,13.96,79.59,28.85,15.79,79.48
2020,9,108.5,139.51,126.89,6.39,34.29,21.38,8.99,17.81,29.54,,81.09,,117.62,,,,102.7,12.05,11.49,17.04,,,,1.47,14,79.22,28.93,15.91,77.3
2020,10,108.82,141.16,127.27,6.65,34.37,21.31,8.99,17.78,29.63,,81.73,,118.97,,,,104.3,12.2,11.41,17.07,,,,1.46,14.04,79.74,29.02,16.28,76.61
2020,11,110.05,146.72,131.18,7.21,33.62,21.07,8.98,17.61,29.96,,84.72,,121.87,,,,105.96,12.95,12.44,17.7,,,,1.49,14.2,82.29,29.34,16.71,81.29
2020,12,109.17,148.36,133.9,7.46,33.38,21.24,9.08,17.77,29.72,,85.42,,123.46,,,,105.93,13.33,12.74,18.02,,,,1.49,14.08,82.45,29.1,16.73,83.71
2021,1,110.14,150.55,133.16,7.24,33.5,21.05,9.01,17.64,29.99,,85.68,,123.68,,,,105.6,13.17,12.7,17.93,,,,1.51,14.21,82.71,29.36,17.03,83.84
2021,2,109.8,154.84,133.83,7.3,33.38,21.12,9.05,17.71,29.89,,87.02,,121.2,,,,103.45,13.2,12.85,17.95,,,,1.5,14.16,82.67,29.28,16.97,86.02
2021,3,109.51,150.69,128.6,7.31,33.47,21.18,9.08,17.78,29.81,,86.82,,116.19,,,,99.22,12.53,12.76,17.28,,,,1.49,14.09,81.23,29.2,16.67,83.33
2021,4,107.84,150.27,130.63,7.56,33.2,21.5,9.28,18.08,29.36,,87.75,,118.65,,,,98.93,12.93,13.19,17.57,,,,1.46,13.89,81.26,28.76,16.67,83.83
2021,5,107.59,152.32,130.88,7.77,32.95,21.55,9.31,18.37,29.29,,88.81,,119.2,,,,97.75,12.9,12.84,17.57,,,,1.48,13.86,81.17,28.69,16.88,82.66
2021,6,107.85,149.2,128.23,7.51,32.96,21.5,9.33,18.29,29.36,,87.19,,116.85,,,,97.46,12.62,12.58,17.23,,,,1.45,13.89,80.12,28.76,16.67,81.05
2021,7,108.61,151.2,128.69,7.45,32.69,21.35,9.27,18.25,29.57,,87.11,,119.55,,,,98.89,12.68,12.41,17.34,,,,1.46,13.98,80.23,28.96,16.81,80.31
2021,8,109.87,151.13,129.59,7.5,32.17,21.11,9.18,18.07,29.91,,87.26,,120.03,,,,99.99,12.76,12.69,17.47,,,,1.5,14.12,81.73,29.29,16.99,80.38
2021,9,110.49,149.64,129.01,7.33,32,20.91,9.2,17.99,30.08,,87.04,,118.85,,,,99.15,12.63,12.68,17.3,,,,1.49,14.19,81.33,29.45,17.09,79.87
2021,10,111.21,152.96,129.08,7.34,31.95,20.73,9.16,17.89,30.28,,90.03,,121.22,,,,97.96,12.96,13.23,17.36,,,,1.49,14.3,82.59,29.65,17.38,83.7
2021,11,112.49,150.11,126.96,6.96,31.69,20.46,9.21,17.71,30.62,,88.32,,121.75,,,,99.13,12.32,12.41,17.08,,,,1.5,14.42,82.22,29.99,17.62,80.44
2021,12,113.14,152.05,127.99,7.11,31.31,20.37,9.17,17.63,30.8,,88.87,,123.82,,,,98.3,12.51,12.84,17.23,,,,1.52,14.51,83.79,30.14,17.75,82.15
2022,1,113.57,152.55,127.22,7.29,30.9,20.34,9.15,17.58,30.92,,89.18,,122,,,,98.4,12.06,12.68,17.04,,,,1.51,14.56,83.77,30.27,17.85,79.71
2022,2,113.84,152.68,127.65,7.5,31.16,20.34,8.96,17.56,30.99,,89.15,,122.77,,,,98.5,12.06,12.79,17.15,,,,1.51,14.58,84.13,30.34,18.03,82.15
2022,3,114.95,151.13,127.8,7.94,31.23,20.18,8.85,17.85,31.3,,92.38,,124.39,,,,94.33,12.41,13.36,17.24,,,,1.52,14.69,84.95,30.64,18.1,86.44
2022,4,115.77,146.09,122.83,7.25,30.79,20.08,8.8,17.74,31.52,,90.13,,119.12,,,,89.14,11.7,12.35,16.34,,,,1.51,14.75,83.49,30.87,17.52,82
2022,5,116.74,147.45,125.6,7.53,32.31,19.93,8.74,17.61,31.78,,92.13,,121.67,,,,91.43,11.96,12.4,16.89,,,,1.5,14.87,85.35,31.12,17.51,83.79
2022,6,117.83,143.7,124.02,7.32,31.91,19.79,8.68,17.47,32.08,,91.66,,123.96,,,,86.31,11.59,12.02,16.66,,,,1.49,15.02,84.82,31.4,17.6,81.17
2022,7,118.8,143.69,120.67,7.22,32.64,19.63,8.64,17.34,32.34,,92.81,,124.88,,,,89.38,11.66,12.24,16.31,,,,1.5,15.13,86.19,31.63,17.62,83.31
2022,8,120.01,140.5,120.09,7.1,31.79,19.43,8.62,17.19,32.67,,91.78,,123.28,,,,86.54,11.24,12.25,16.14,,,,1.51,15.29,85.83,31.95,17.38,82.56
2022,9,120.73,130.66,117.13,6.73,31.97,19.32,8.77,17.11,32.87,,88.38,,123.31,,,,83.48,10.74,11.26,15.81,,,,1.48,15.38,84.07,32.13,16.92,78.4
2022,10,121.33,140.3,121.09,6.71,31.36,19.22,8.79,17.04,33.03,,89.19,,121.8,,,,82.25,11.09,11.79,16.26,,,,1.47,15.46,86.02,32.28,16.74,77.94
2022,11,122.45,147.21,127.13,7.22,30.54,19.06,8.83,16.91,33.34,,90.24,,128.59,,,,88.41,11.6,12.26,17.05,,,,1.5,15.68,89.29,32.58,17.14,82.01
2022,12,123.37,148.47,131.27,7.22,30.11,18.92,8.65,16.8,33.59,,90.79,,133.47,,,,92.28,11.78,12.46,17.66,,,,1.49,15.83,91.49,32.81,17.72,82.86
2023,1,124.4,154,135.33,7.14,29.65,18.79,8.69,16.68,33.87,,92.76,,134.48,,,,95.44,11.95,12.45,18.14,,,,1.52,15.88,94.64,33.14,18.41,87.53
2023,2,126.85,151.87,133.93,6.88,29.33,18.43,8.59,16.33,34.54,,93.36,,135.4,,,,93.08,12.19,12.24,18.05,,,,1.53,16.16,94.04,33.8,18.28,85.31
2023,3,132.33,163.67,144.37,7.35,28.56,17.68,8.32,15.72,36.03,,97.75,,144.94,,,,99.63,12.78,12.71,19.39,,,,1.61,16.86,99.61,35.24,19.25,88.64
2023,4,135.91,169.37,149.72,7.44,27.48,17.29,8.2,15.32,37.01,,99.87,,151.65,,,,101.41,13.18,12.78,20.09,,,,1.66,17.31,101.69,36.23,19.62,89.89
2023,5,138.49,172.12,148.54,7.03,27.19,17.07,8.16,20.38,37.71,,101.85,,153.32,,,,99.02,12.77,12.43,19.95,,,,1.68,17.68,102.53,36.93,19.56,90.41
2023,6,140.52,177.28,152.98,7.45,26.08,17.19,8.25,20.12,38.26,,105.83,,156.14,,,,97.01,12.88,12.98,20.52,,,,1.71,17.93,103.67,37.47,19.38,93.24
2023,7,142.36,182.97,156.61,8.06,26.13,17.21,8.31,19.86,38.76,,107.4,,163.26,,,,100.36,13.48,13.94,21.02,,,,1.73,18.25,106.87,37.96,19.91,94.97
2023,8,145.41,184.64,158.69,7.85,25.55,17.23,8.18,19.46,39.59,,107.44,,165.93,,,,99.78,13.45,13.78,21.34,,,,1.76,18.53,107.8,38.76,19.97,94.66
2023,9,148.1,180.56,156,7.82,25.35,16.91,8.17,19.14,40.32,,109.87,,162.12,,,,99.17,13.59,13.85,21.01,,,,1.78,18.92,108.52,39.49,20.28,95.64
2023,10,150.56,182.72,159.56,7.96,25.06,16.6,8.14,18.86,40.99,,108.74,,166.9,,,,100.27,13.48,13.48,21.38,,,,1.81,19.24,110.13,40.13,20.58,95.57
2023,11,153.15,194.46,168.22,8.28,24.92,16.36,8.1,18.57,41.7,,112.77,,174.81,,,,103.87,14.8,14.38,22.56,,,,1.84,19.63,115,40.83,21.49,101.42
2023,12,156.46,199.8,173.78,8.44,24.19,16.07,8.05,18.21,42.6,,118.31,,186.91,,,,111,15.74,15.42,23.22,,,,1.88,20.02,118.68,41.72,22.05,107.02
2024,1,160.75,203.79,173.95,8.54,23.73,15.83,7.9,17.75,43.77,,119.81,,186.29,,,,108.8,15.41,15.36,23.34,,,,1.93,20.56,119.91,42.86,22.38,105.56
2024,2,143.59,181.88,155.59,7.46,27.44,17.76,8.89,19.9,39.09,,105.79,,163.46,,,,95.78,13.89,13.57,20.87,,,,1.73,18.35,106.77,38.29,19.95,93.57
2024,3,131.8,166.55,142.67,6.96,29.48,19.36,9.76,21.71,35.89,,97.09,,145.69,,,,87.11,12.41,12.22,19.13,,,,1.58,16.84,97.82,35.14,18.25,86.06
2024,4,133.28,167.05,142.58,7.13,28.62,19.46,9.69,21.52,36.29,,97.32,,146.14,,,,84.99,12.15,12.07,19.12,,,,1.6,17.03,97.86,35.54,18.4,86.96
2024,5,130.23,165.68,140.89,6.93,29.3,19.96,9.97,22.05,35.46,,95.29,,144.02,,,,83.07,12.29,12.34,18.89,,,,1.56,16.66,96.4,34.72,17.98,86.42
2024,6,129.53,163.9,138.87,7.06,28.64,20.27,10.09,22.21,35.26,,94.64,,144.51,,,,80.76,12.24,12.17,18.62,,,,1.55,16.59,95.49,34.53,17.82,86.36
2024,7,129.92,166.84,140.42,7.07,28.64,20.82,10.12,22.18,35.37,,93.79,,146.78,,,,84.14,12.03,11.82,18.82,,,,1.55,16.63,96.61,34.63,17.92,84.9
2024,8,129.17,169.94,143.04,7.26,28.76,20.98,10.29,22.35,35.17,,95.83,,152.45,,,,88.91,12.6,12.29,19.18,,,,1.54,16.57,99.09,34.42,18.21,87.68
2024,9,129.2,173.03,144.24,7.56,28.58,21.13,10.38,22.45,35.17,,95.66,,153.61,,,,90.97,12.81,12.31,19.35,,,,1.54,16.63,100.95,34.44,18.42,89.6
2024,10,129.2,167.32,140.18,7.31,28.34,21.05,10.49,22.49,35.18,,92.82,,149.23,,,,84.45,12.09,11.77,18.79,,,,1.54,16.62,97.68,34.4,18.14,84.88
2024,11,129.68,164.82,137.09,7.18,28.46,20.4,10.55,22.78,35.3,,92.68,,147.1,,,,86.38,11.9,11.77,18.38,,,,1.53,16.66,96.78,34.52,17.93,84.49
2024,12,129.29,162.27,134.29,6.87,28.41,18.99,10.73,22.87,35.2,,89.72,,142.67,,,,82.12,11.69,11.35,18,,,,1.51,16.66,95.11,34.43,17.71,80.35
2025,1,129.23,160.72,134.49,6.98,28.52,19.81,10.98,22.9,35.18,,89.62,,142.39,,,,83.86,11.72,11.43,18.02,,,,1.49,16.58,95.7,34.45,17.82,80.46
2025,2,129.23,162.61,134.23,6.99,28.49,20.07,10.83,22.92,35.19,,89.48,,143.7,,,,86.31,11.99,11.47,18,,,,1.48,16.61,95.8,34.46,17.73,80.29
2025,3,129.32,167.35,139.51,7.08,28.34,20.65,10.90,22.92,35.21,,90.35,,146.54,,,,85.73,12.92,12.32,18.70,,,,1.51,16.63,96.40,34.48,17.80,81.23
2025,4,129.34,173.21,147.16,6.98,28.34,20.72,10.91,22.99,35.21,,93.52,,157.08,,,,90.79,13.42,12.46,19.71,,,,1.52,16.67,99.06,34.48,17.80,82.97
2025,5,129.24,174.15,146.64,7.24,28.13,20.76,10.94,23.03,35.19,,93.51,,156.99,,,,89.79,13.49,12.75,19.66,,,,1.51,16.48,100.22,34.45,17.98,83.13
